  Muni Age    Pop
211176   0    219
211176   1    830
211176   5    966
211176  10   1045
211176  15   1053
211176  20    818
211176  25    543
211176  30    422
211176  35    373
211176  40    332
211176  45    298
211176  50    278
211176  55    232
211176  60    222
211176  65    186
211176  70    147
211176  75     82
211176  80     76
211178   0    120
211178   1    527
211178   5    659
211178  10    618
211178  15    643
211178  20    461
211178  25    334
211178  30    279
211178  35    228
211178  40    207
211178  45    192
211178  50    142
211178  55    134
211178  60    121
211178  65    100
211178  70     66
211178  75     34
211178  80     36
211180   0    226
211180   1    786
211180   5   1075
211180  10   1089
211180  15   1003
211180  20    681
211180  25    543
211180  30    465
211180  35    428
211180  40    310
211180  45    268
211180  50    263
211180  55    227
211180  60    197
211180  65    156
211180  70     84
211180  75     79
211180  80     69
211190   0    109
211190   1    545
211190   5    698
211190  10    714
211190  15    641
211190  20    462
211190  25    330
211190  30    328
211190  35    334
211190  40    255
211190  45    187
211190  50    189
211190  55    137
211190  60    137
211190  65    123
211190  70     89
211190  75     47
211190  80     53
211195   0     62
211195   1    226
211195   5    266
211195  10    286
211195  15    225
211195  20    185
211195  25    155
211195  30    122
211195  35    117
211195  40    123
211195  45    101
211195  50     76
211195  55     61
211195  60     70
211195  65     53
211195  70     31
211195  75     21
211195  80     30
211200   0     85
211200   1    374
211200   5    454
211200  10    456
211200  15    361
211200  20    268
211200  25    181
211200  30    185
211200  35    180
211200  40    158
211200  45    137
211200  50    115
211200  55     81
211200  60     53
211200  65     54
211200  70     43
211200  75     38
211200  80     36
211210   0    382
211210   1   1421
211210   5   1769
211210  10   1842
211210  15   1691
211210  20   1172
211210  25    820
211210  30    677
211210  35    684
211210  40    579
211210  45    494
211210  50    390
211210  55    364
211210  60    299
211210  65    253
211210  70    180
211210  75    131
211210  80    160
211220   0   1603
211220   1   6425
211220   5   7001
211220  10   7995
211220  15   7865
211220  20   6786
211220  25   4833
211220  30   4059
211220  35   3583
211220  40   2977
211220  45   2433
211220  50   1943
211220  55   1439
211220  60   1341
211220  65   1045
211220  70    755
211220  75    480
211220  80    479
211223   0    176
211223   1    691
211223   5    838
211223  10   1028
211223  15   1074
211223  20    760
211223  25    604
211223  30    481
211223  35    404
211223  40    357
211223  45    302
211223  50    267
211223  55    218
211223  60    210
211223  65    180
211223  70    140
211223  75    108
211223  80     96
211227   0     99
211227   1    306
211227   5    352
211227  10    387
211227  15    378
211227  20    299
211227  25    163
211227  30    148
211227  35    119
211227  40    114
211227  45     95
211227  50     90
211227  55     78
211227  60     75
211227  65     73
211227  70     37
211227  75     25
211227  80     25
211230   0    459
211230   1   1744
211230   5   2346
211230  10   2356
211230  15   2409
211230  20   1707
211230  25   1203
211230  30   1002
211230  35    924
211230  40    794
211230  45    685
211230  50    603
211230  55    539
211230  60    478
211230  65    341
211230  70    224
211230  75    180
211230  80    200
211240   0    448
211240   1   1891
211240   5   2299
211240  10   2364
211240  15   2024
211240  20   1462
211240  25   1064
211240  30    867
211240  35    709
211240  40    605
211240  45    601
211240  50    428
211240  55    418
211240  60    335
211240  65    321
211240  70    183
211240  75    115
211240  80    122
211245   0    212
211245   1    871
211245   5   1119
211245  10   1208
211245  15   1133
211245  20    852
211245  25    597
211245  30    499
211245  35    405
211245  40    379
211245  45    330
211245  50    276
211245  55    223
211245  60    209
211245  65    221
211245  70    106
211245  75     68
211245  80     58
211250   0    505
211250   1   2244
211250   5   2774
211250  10   2697
211250  15   2343
211250  20   1780
211250  25   1151
211250  30   1066
211250  35    908
211250  40    693
211250  45    641
211250  50    563
211250  55    524
211250  60    424
211250  65    334
211250  70    267
211250  75    172
211250  80    216
211260   0    273
211260   1   1098
211260   5   1216
211260  10   1226
211260  15   1156
211260  20    738
211260  25    518
211260  30    479
211260  35    425
211260  40    352
211260  45    302
211260  50    236
211260  55    212
211260  60    194
211260  65    136
211260  70    115
211260  75     76
211260  80    118
211270   0    518
211270   1   2048
211270   5   2253
211270  10   2435
211270  15   2159
211270  20   1554
211270  25   1086
211270  30    873
211270  35    823
211270  40    685
211270  45    616
211270  50    533
211270  55    491
211270  60    418
211270  65    348
211270  70    229
211270  75    175
211270  80    181
211280   0    581
211280   1   2252
211280   5   2784
211280  10   3026
211280  15   3058
211280  20   2103
211280  25   1485
211280  30   1193
211280  35   1057
211280  40    887
211280  45    833
211280  50    654
211280  55    579
211280  60    527
211280  65    458
211280  70    305
211280  75    226
211280  80    243
211285   0     90
211285   1    383
211285   5    439
211285  10    468
211285  15    444
211285  20    333
211285  25    202
211285  30    234
211285  35    182
211285  40    151
211285  45    145
211285  50    118
211285  55    115
211285  60     95
211285  65     73
211285  70     61
211285  75     20
211285  80     21
211290   0    410
211290   1   1535
211290   5   1965
211290  10   2134
211290  15   2059
211290  20   1345
211290  25    958
211290  30    786
211290  35    704
211290  40    684
211290  45    618
211290  50    447
211290  55    378
211290  60    370
211290  65    331
211290  70    186
211290  75    132
211290  80    132
211300   0    356
211300   1   1323
211300   5   1593
211300  10   1788
211300  15   1757
211300  20   1238
211300  25    866
211300  30    772
211300  35    728
211300  40    586
211300  45    506
211300  50    450
211300  55    421
211300  60    386
211300  65    309
211300  70    232
211300  75    167
211300  80    203
211400   0    598
211400   1   2311
211400   5   2839
211400  10   3226
211400  15   3254
211400  20   2206
211400  25   1477
211400  30   1178
211400  35   1130
211400  40    968
211400  45    818
211400  50    767
211400  55    622
211400  60    539
211400  65    465
211400  70    319
211400  75    217
211400  80    211
220005   0     58
220005   1    231
220005   5    328
220005  10    364
220005  15    298
220005  20    214
220005  25    209
220005  30    173
220005  35    155
220005  40    128
220005  45    118
220005  50     97
220005  55     80
220005  60     64
220005  65     49
220005  70     45
220005  75     35
220005  80     21
220010   0     37
220010   1    217
220010   5    281
220010  10    335
220010  15    307
220010  20    265
220010  25    134
220010  30    149
220010  35    132
220010  40    132
220010  45    120
220010  50    100
220010  55    105
220010  60     92
220010  65     73
220010  70     43
220010  75     40
220010  80     33
220020   0    166
220020   1    639
220020   5    705
220020  10    788
220020  15    804
220020  20    706
220020  25    449
220020  30    448
220020  35    365
220020  40    347
220020  45    315
220020  50    271
220020  55    232
220020  60    233
220020  65    173
220020  70    145
220020  75     89
220020  80     82
220025   0     67
220025   1    253
220025   5    336
220025  10    403
220025  15    402
220025  20    353
220025  25    233
220025  30    215
220025  35    240
220025  40    178
220025  45    151
220025  50    147
220025  55    128
220025  60    102
220025  65     64
220025  70     63
220025  75     52
220025  80     33
220027   0     56
220027   1    204
220027   5    276
220027  10    299
220027  15    279
220027  20    203
220027  25    148
220027  30    183
220027  35    162
220027  40    111
220027  45     84
220027  50     88
220027  55     88
220027  60     71
220027  65     31
220027  70     36
220027  75     31
220027  80     37
220030   0    117
220030   1    511
220030   5    674
220030  10    751
220030  15    805
220030  20    553
220030  25    385
220030  30    346
220030  35    319
220030  40    344
220030  45    278
220030  50    226
220030  55    172
220030  60    159
220030  65    177
220030  70    123
220030  75    115
220030  80     87
220040   0    360
220040   1   1759
220040   5   2113
220040  10   2507
220040  15   2447
220040  20   1867
220040  25   1293
220040  30   1199
220040  35   1076
220040  40    960
220040  45    776
220040  50    658
220040  55    605
220040  60    534
220040  65    441
220040  70    353
220040  75    237
220040  80    223
220045   0     64
220045   1    212
220045   5    300
220045  10    284
220045  15    328
220045  20    204
220045  25    133
220045  30     96
220045  35    108
220045  40    110
220045  45     83
220045  50     79
220045  55     62
220045  60     54
220045  65     36
220045  70     25
220045  75     19
220045  80     21
220050   0    163
220050   1    727
220050   5    879
220050  10    999
220050  15   1064
220050  20    788
220050  25    514
220050  30    482
220050  35    468
220050  40    423
220050  45    348
220050  50    302
220050  55    281
220050  60    252
220050  65    224
220050  70    161
220050  75    106
220050  80    101
220060   0     61
220060   1    277
220060   5    345
220060  10    390
220060  15    372
220060  20    270
220060  25    196
220060  30    195
220060  35    231
220060  40    172
220060  45    161
220060  50    157
220060  55    121
220060  60    105
220060  65     92
220060  70     75
220060  75     46
220060  80     51
220070   0     72
220070   1    341
220070   5    435
220070  10    485
220070  15    440
220070  20    368
220070  25    279
220070  30    252
220070  35    216
220070  40    137
220070  45    117
220070  50    131
220070  55    103
220070  60     92
220070  65     61
220070  70     39
220070  75     45
220070  80     56
220080   0     21
220080   1    123
220080   5    165
220080  10    178
220080  15    190
220080  20    119
220080  25     83
220080  30     82
220080  35     85
220080  40     77
220080  45     72
220080  50     72
220080  55     37
220080  60     28
220080  65     39
220080  70     29
220080  75      9
220080  80     16
220090   0     60
220090   1    236
220090   5    334
220090  10    384
220090  15    374
220090  20    300
220090  25    218
220090  30    162
220090  35    174
220090  40    145
220090  45    129
220090  50    120
220090  55     96
220090  60     80
220090  65     75
220090  70     76
220090  75     61
220090  80     51
220100   0     53
220100   1    251
220100   5    330
220100  10    288
220100  15    291
220100  20    200
220100  25    141
220100  30    145
220100  35    137
220100  40    116
220100  45    107
220100  50     79
220100  55     73
220100  60     61
220100  65     51
220100  70     36
220100  75     30
220100  80     28
220105   0     91
220105   1    364
220105   5    444
220105  10    472
220105  15    446
220105  20    347
220105  25    243
220105  30    203
220105  35    155
220105  40    138
220105  45    131
220105  50    101
220105  55    100
220105  60     95
220105  65     49
220105  70     51
220105  75     30
220105  80     31
220110   0     98
220110   1    412
220110   5    503
220110  10    620
220110  15    631
220110  20    457
220110  25    381
220110  30    332
220110  35    281
220110  40    222
220110  45    202
220110  50    178
220110  55    148
220110  60    125
220110  65     97
220110  70     70
220110  75     45
220110  80     60
220115   0    107
220115   1    512
220115   5    537
220115  10    551
220115  15    504
220115  20    321
220115  25    256
220115  30    256
220115  35    228
220115  40    190
220115  45    138
220115  50    104
220115  55     66
220115  60     77
220115  65     59
220115  70     45
220115  75     26
220115  80     38
220117   0     43
220117   1    159
220117   5    206
220117  10    237
220117  15    281
220117  20    186
220117  25    136
220117  30    112
220117  35    103
220117  40     98
220117  45     75
220117  50     86
220117  55     60
220117  60     71
220117  65     52
220117  70     35
220117  75     19
220117  80     25
220120   0    472
220120   1   1892
220120   5   2444
220120  10   2879
220120  15   2754
220120  20   1935
220120  25   1356
220120  30   1150
220120  35   1105
220120  40    936
220120  45    860
220120  50    691
220120  55    525
220120  60    491
220120  65    437
220120  70    296
220120  75    258
220120  80    228
220130   0     47
220130   1    153
220130   5    192
220130  10    216
220130  15    203
220130  20    158
220130  25    103
220130  30    101
220130  35     79
220130  40     84
220130  45     57
220130  50     43
220130  55     49
220130  60     39
220130  65     28
220130  70     32
220130  75     17
220130  80     18
220140   0     91
220140   1    319
220140   5    338
220140  10    427
220140  15    442
220140  20    309
220140  25    243
220140  30    178
220140  35    190
220140  40    165
220140  45    129
220140  50    107
220140  55    112
220140  60    100
220140  65     85
220140  70     64
220140  75     41
220140  80     34
220150   0    265
220150   1   1173
220150   5   1370
220150  10   1684
220150  15   1692
220150  20   1052
220150  25    788
220150  30    723
220150  35    674
220150  40    528
220150  45    474
220150  50    406
220150  55    389
220150  60    335
220150  65    258
220150  70    196
220150  75    137
220150  80    131
220155   0     40
220155   1    131
220155   5    157
220155  10    179
220155  15    156
220155  20    167
220155  25    139
220155  30    124
220155  35     96
220155  40     57
220155  45     58
220155  50     51
220155  55     52
220155  60     35
220155  65     35
220155  70     21
220155  75     13
220155  80     12
220157   0     28
220157   1    106
220157   5    116
220157  10    134
220157  15    136
220157  20    137
220157  25     94
220157  30    101
220157  35     73
220157  40     55
220157  45     45
220157  50     47
220157  55     39
220157  60     40
220157  65     32
220157  70     22
220157  75     18
220157  80     20
220160   0     82
220160   1    394
220160   5    506
220160  10    665
220160  15    674
220160  20    462
220160  25    278
220160  30    273
220160  35    248
220160  40    255
220160  45    214
220160  50    212
220160  55    161
220160  60    150
220160  65    134
220160  70     87
220160  75     66
220160  80     57
220170   0     49
220170   1    250
220170   5    263
220170  10    341
220170  15    365
220170  20    232
220170  25    156
220170  30    145
220170  35    132
220170  40    121
220170  45    114
220170  50     95
220170  55     83
220170  60     76
220170  65     54
220170  70     48
220170  75     27
220170  80     33
220173   0    141
220173   1    434
220173   5    561
220173  10    624
220173  15    528
220173  20    401
220173  25    313
220173  30    259
220173  35    261
220173  40    169
220173  45    140
220173  50    155
220173  55     92
220173  60     92
220173  65     59
220173  70     50
220173  75     51
220173  80     49
220177   0     62
220177   1    244
220177   5    250
220177  10    399
220177  15    370
220177  20    260
220177  25    159
220177  30    178
220177  35    136
220177  40    106
220177  45     99
220177  50    102
220177  55     78
220177  60     64
220177  65     51
220177  70     45
220177  75     24
220177  80     27
220180   0     33
220180   1    136
220180   5    176
220180  10    214
220180  15    219
220180  20    148
220180  25    160
220180  30    147
220180  35    132
220180  40    105
220180  45    104
220180  50    118
220180  55     97
220180  60     77
220180  65     59
220180  70     43
220180  75     40
220180  80     29
220190   0    192
220190   1    735
220190   5    848
220190  10   1033
220190  15   1033
220190  20    816
220190  25    574
220190  30    476
220190  35    408
220190  40    409
220190  45    327
220190  50    266
220190  55    192
220190  60    166
220190  65    125
220190  70    113
220190  75     49
220190  80     70
220191   0     51
220191   1    217
220191   5    250
220191  10    313
220191  15    294
220191  20    258
220191  25    200
220191  30    169
220191  35    114
220191  40    103
220191  45     82
220191  50     94
220191  55     70
220191  60     67
220191  65     56
220191  70     33
220191  75     27
220191  80     23
220192   0     61
220192   1    205
220192   5    278
220192  10    300
220192  15    345
220192  20    235
220192  25    178
220192  30    160
220192  35    130
220192  40    116
220192  45     91
220192  50     99
220192  55     72
220192  60     68
220192  65     51
220192  70     42
220192  75     27
220192  80     33
220194   0     55
220194   1    247
220194   5    332
220194  10    394
220194  15    409
220194  20    225
220194  25    123
220194  30    129
220194  35    120
220194  40    132
220194  45    120
220194  50    116
220194  55    104
220194  60     86
220194  65     64
220194  70     58
220194  75     35
220194  80     41
220196   0     81
220196   1    300
220196   5    382
220196  10    439
220196  15    481
220196  20    390
220196  25    265
220196  30    246
220196  35    202
220196  40    179
220196  45    157
220196  50    150
220196  55    123
220196  60    115
220196  65     94
220196  70     84
220196  75     34
220196  80     36
220198   0     38
220198   1    196
220198   5    215
220198  10    263
220198  15    257
220198  20    209
220198  25    149
220198  30    107
220198  35    124
220198  40     83
220198  45     80
220198  50     76
220198  55     60
220198  60     57
220198  65     38
220198  70     31
220198  75     23
220198  80     25
220200   0    206
220200   1    830
220200   5   1111
220200  10   1381
220200  15   1254
220200  20    866
220200  25    648
220200  30    494
220200  35    496
220200  40    417
220200  45    397
220200  50    325
220200  55    261
220200  60    241
220200  65    190
220200  70    160
220200  75    110
220200  80    111
220202   0     74
220202   1    377
220202   5    427
220202  10    474
220202  15    440
220202  20    335
220202  25    268
220202  30    264
220202  35    201
220202  40    184
220202  45    131
220202  50    113
220202  55    105
220202  60    125
220202  65     83
220202  70     60
220202  75     52
220202  80     49
220205   0     87
220205   1    342
220205   5    496
220205  10    622
220205  15    582
220205  20    404
220205  25    257
220205  30    235
220205  35    237
220205  40    228
220205  45    207
220205  50    149
220205  55    133
220205  60    121
220205  65    118
220205  70     81
220205  75     41
220205  80     56
220207   0     29
220207   1    118
220207   5    156
220207  10    178
220207  15    201
220207  20    149
220207  25     91
220207  30     77
220207  35     67
220207  40     47
220207  45     59
220207  50     43
220207  55     54
220207  60     36
220207  65     36
220207  70     19
220207  75     19
220207  80     18
220208   0     81
220208   1    289
220208   5    384
220208  10    378
220208  15    368
220208  20    363
220208  25    246
220208  30    199
220208  35    160
220208  40    120
220208  45    111
220208  50    120
220208  55    116
220208  60     96
220208  65     65
220208  70     49
220208  75     33
220208  80     42
220209   0     55
220209   1    311
220209   5    313
220209  10    315
220209  15    290
220209  20    254
220209  25    224
220209  30    184
220209  35    162
220209  40    110
220209  45     92
220209  50     96
220209  55     76
220209  60     77
220209  65     57
220209  70     50
220209  75     30
220209  80     40
220210   0     57
220210   1    222
220210   5    270
220210  10    338
220210  15    290
220210  20    216
220210  25    174
220210  30    169
220210  35    163
220210  40    137
220210  45    115
220210  50    107
220210  55     83
220210  60     68
220210  65     53
220210  70     48
220210  75     35
220210  80     32
220211   0     57
220211   1    214
220211   5    245
220211  10    320
220211  15    283
220211  20    225
220211  25    149
220211  30    145
220211  35    130
220211  40    113
220211  45     64
220211  50     69
220211  55     68
220211  60     52
220211  65     31
220211  70     48
220211  75     31
220211  80     26
220213   0     59
220213   1    216
220213   5    286
220213  10    304
220213  15    269
220213  20    231
220213  25    192
220213  30    195
220213  35    163
220213  40    108
220213  45    118
220213  50     91
220213  55     87
220213  60     68
220213  65     41
220213  70     38
220213  75     28
220213  80     23
220217   0     64
220217   1    298
220217   5    442
220217  10    428
220217  15    384
220217  20    262
220217  25    167
220217  30    161
220217  35    150
220217  40    145
220217  45    112
220217  50     78
220217  55     78
220217  60     63
220217  65     58
220217  70     36
220217  75     20
220217  80     25
220220   0    368
220220   1   1634
220220   5   2006
220220  10   2433
220220  15   2530
220220  20   2193
220220  25   1580
220220  30   1416
220220  35   1255
220220  40   1123
220220  45    937
220220  50    811
220220  55    709
220220  60    588
220220  65    483
220220  70    394
220220  75    274
220220  80    249
220225   0     44
220225   1    199
220225   5    233
220225  10    284
220225  15    315
220225  20    212
220225  25    138
220225  30    112
220225  35    115
220225  40     84
220225  45     95
220225  50     65
220225  55     63
220225  60     60
220225  65     52
220225  70     30
220225  75     27
220225  80     27
220230   0    179
220230   1    823
220230   5    944
220230  10   1065
220230  15   1199
220230  20    883
220230  25    624
220230  30    589
220230  35    545
220230  40    458
220230  45    395
220230  50    371
220230  55    297
220230  60    244
220230  65    190
220230  70    152
220230  75     95
220230  80    102
220240   0    135
220240   1    431
220240   5    585
220240  10    650
220240  15    665
220240  20    412
220240  25    242
220240  30    281
220240  35    274
220240  40    229
220240  45    223
220240  50    173
220240  55    164
220240  60    133
220240  65    119
220240  70    104
220240  75     55
220240  80     61
220245   0     23
220245   1    136
220245   5    192
220245  10    235
220245  15    202
220245  20    179
220245  25    133
220245  30    130
220245  35    123
220245  40     70
220245  45     61
220245  50     75
220245  55     57
220245  60     44
220245  65     27
220245  70     27
220245  75     26
220245  80     27
220250   0     88
220250   1    399
220250   5    497
220250  10    539
220250  15    529
220250  20    426
220250  25    283
220250  30    237
220250  35    231
220250  40    187
220250  45    132
220250  50    147
220250  55    107
220250  60     95
220250  65     62
220250  70     57
220250  75     42
220250  80     49
220253   0     61
220253   1    237
220253   5    294
220253  10    327
220253  15    308
220253  20    224
220253  25    171
220253  30    146
220253  35    149
220253  40    139
220253  45     81
220253  50    105
220253  55     80
220253  60     65
220253  65     55
220253  70     46
220253  75     24
220253  80     26
220255   0     45
220255   1    188
220255   5    273
220255  10    305
220255  15    273
220255  20    231
220255  25    140
220255  30    115
220255  35    103
220255  40     99
220255  45     59
220255  50     70
220255  55     68
220255  60     54
220255  65     33
220255  70     29
220255  75     27
220255  80     21
220260   0    200
220260   1    869
220260   5   1045
220260  10   1239
220260  15   1094
220260  20    817
220260  25    544
220260  30    502
220260  35    443
220260  40    403
220260  45    372
220260  50    325
220260  55    266
220260  60    269
220260  65    197
220260  70    179
220260  75    117
220260  80    140
220265   0     51
220265   1    207
220265   5    302
220265  10    317
220265  15    262
220265  20    229
220265  25    148
220265  30    143
220265  35    112
220265  40     90
220265  45     79
220265  50     77
220265  55     77
220265  60     53
220265  65     41
220265  70     35
220265  75     18
220265  80     22
220270   0    265
220270   1   1251
220270   5   1527
220270  10   1755
220270  15   1440
220270  20   1101
220270  25    834
220270  30    770
220270  35    630
220270  40    447
220270  45    444
220270  50    403
220270  55    335
220270  60    306
220270  65    238
220270  70    187
220270  75    136
220270  80    158
220271   0     37
220271   1    168
220271   5    213
220271  10    294
220271  15    295
220271  20    198
220271  25    123
220271  30    108
220271  35    121
220271  40     90
220271  45    106
220271  50     71
220271  55     70
220271  60     72
220271  65     53
220271  70     55
220271  75     21
220271  80     20
220272   0     60
220272   1    256
220272   5    355
220272  10    327
220272  15    327
220272  20    219
220272  25    145
220272  30    194
220272  35    141
220272  40    136
220272  45    110
220272  50     80
220272  55     80
220272  60     63
220272  65     48
220272  70     43
220272  75     32
220272  80     24
220273   0     30
220273   1    155
220273   5    203
220273  10    205
220273  15    235
220273  20    178
220273  25    123
220273  30    121
220273  35    108
220273  40     98
220273  45     64
220273  50     75
220273  55     49
220273  60     57
220273  65     44
220273  70     32
220273  75     28
220273  80     25
220275   0     52
220275   1    219
220275   5    311
220275  10    361
220275  15    339
220275  20    234
220275  25    154
220275  30    130
220275  35    135
220275  40    121
220275  45    109
220275  50     80
220275  55     74
220275  60     76
220275  65     47
220275  70     48
220275  75     34
220275  80     32
220277   0     77
220277   1    341
220277   5    435
220277  10    511
220277  15    516
220277  20    358
220277  25    250
220277  30    202
220277  35    172
220277  40    184
220277  45    133
220277  50    108
220277  55    109
220277  60     85
220277  65     56
220277  70     61
220277  75     45
220277  80     29
220280   0     58
220280   1    249
220280   5    251
220280  10    283
220280  15    263
220280  20    238
220280  25    203
220280  30    150
220280  35    130
220280  40    116
220280  45    112
220280  50     89
220280  55     84
220280  60     58
220280  65     39
220280  70     43
220280  75     35
220280  80     46
220285   0     45
220285   1    202
220285   5    249
220285  10    267
220285  15    305
220285  20    248
220285  25    168
220285  30    150
220285  35    147
220285  40    107
220285  45     76
220285  50    113
220285  55     73
220285  60     66
220285  65     31
220285  70     36
220285  75     25
220285  80     35
220290   0    286
220290   1   1148
220290   5   1369
220290  10   1479
220290  15   1618
220290  20   1183
220290  25    801
220290  30    696
220290  35    669
220290  40    578
220290  45    452
220290  50    388
220290  55    273
220290  60    280
220290  65    197
220290  70    163
220290  75     92
220290  80    135
220300   0     83
220300   1    337
220300   5    382
220300  10    448
220300  15    469
220300  20    313
220300  25    247
220300  30    174
220300  35    201
220300  40    153
220300  45    133
220300  50    123
220300  55     99
220300  60     74
220300  65     42
220300  70     38
220300  75     43
220300  80     39
220310   0    112
220310   1    463
220310   5    615
220310  10    611
220310  15    614
220310  20    420
220310  25    328
220310  30    244
220310  35    227
220310  40    208
220310  45    173
220310  50    139
220310  55    107
220310  60    123
220310  65     96
220310  70     57
220310  75     64
220310  80     45
220320   0    121
220320   1    463
220320   5    559
220320  10    628
220320  15    612
220320  20    444
220320  25    350
220320  30    283
220320  35    270
220320  40    246
220320  45    217
220320  50    166
220320  55    146
220320  60    106
220320  65     80
220320  70     79
220320  75     52
220320  80     65
220323   0     55
220323   1    215
220323   5    223
220323  10    281
220323  15    332
220323  20    218
220323  25    163
220323  30    102
220323  35    121
220323  40     94
220323  45    103
220323  50     81
220323  55     62
220323  60     42
220323  65     56
220323  70     33
220323  75     14
220323  80      9
220327   0     53
220327   1    216
220327   5    295
220327  10    298
220327  15    272
220327  20    222
220327  25    151
220327  30    134
220327  35    100
220327  40     95
220327  45     77
220327  50     70
220327  55     46
220327  60     33
220327  65     34
220327  70     34
220327  75     24
220327  80     25
220325   0     44
220325   1    179
220325   5    224
220325  10    256
220325  15    261
220325  20    186
220325  25    111
220325  30    105
220325  35     85
220325  40     79
220325  45     89
220325  50     68
220325  55     56
220325  60     61
220325  65     43
220325  70     33
220325  75     23
220325  80     11
220330   0    131
220330   1    571
220330   5    618
220330  10    767
220330  15    801
220330  20    625
220330  25    451
220330  30    338
220330  35    311
220330  40    264
220330  45    258
220330  50    236
220330  55    190
220330  60    181
220330  65    138
220330  70    127
220330  75     95
220330  80     62
220335   0     58
220335   1    273
220335   5    363
220335  10    391
220335  15    392
220335  20    281
220335  25    220
220335  30    211
220335  35    200
220335  40    129
220335  45    116
220335  50    125
220335  55    102
220335  60     82
220335  65     60
220335  70     47
220335  75     35
220335  80     39
220340   0     44
220340   1    221
220340   5    291
220340  10    309
220340  15    338
220340  20    290
220340  25    218
220340  30    173
220340  35    229
220340  40    152
220340  45    133
220340  50    130
220340  55     96
220340  60     80
220340  65     46
220340  70     58
220340  75     39
220340  80     32
220345   0     84
220345   1    385
220345   5    468
220345  10    578
220345  15    629
220345  20    398
220345  25    324
220345  30    300
220345  35    268
220345  40    229
220345  45    159
220345  50    202
220345  55    149
220345  60    126
220345  65    103
220345  70     70
220345  75     66
220345  80     58
220342   0     62
220342   1    229
220342   5    297
220342  10    304
220342  15    285
220342  20    177
220342  25    109
220342  30    107
220342  35    100
220342  40     93
220342  45     96
220342  50     76
220342  55     77
220342  60     67
220342  65     45
220342  70     40
220342  75     22
220342  80     22
220350   0    129
220350   1    524
220350   5    682
220350  10    911
220350  15    898
220350  20    687
220350  25    511
220350  30    443
220350  35    432
220350  40    361
220350  45    308
220350  50    278
220350  55    290
220350  60    252
220350  65    202
220350  70    179
220350  75    123
220350  80    130
220360   0     31
220360   1    150
220360   5    229
220360  10    285
220360  15    311
220360  20    222
220360  25    122
220360  30    103
220360  35    119
220360  40     99
220360  45    107
220360  50     69
220360  55     76
220360  60     62
220360  65     45
220360  70     50
220360  75     23
220360  80     39
220370   0    353
220370   1   1548
220370   5   1969
220370  10   2439
220370  15   2257
220370  20   1500
220370  25   1120
220370  30    955
220370  35    901
220370  40    765
220370  45    709
220370  50    565
220370  55    506
220370  60    414
220370  65    376
220370  70    247
220370  75    186
220370  80    198
220375   0     46
220375   1    211
220375   5    326
220375  10    306
220375  15    295
220375  20    226
220375  25    138
220375  30    160
220375  35    143
220375  40    106
220375  45     96
220375  50     84
220375  55     66
220375  60     66
220375  65     51
220375  70     36
220375  75     22
220375  80     28
220380   0     36
220380   1    202
220380   5    244
220380  10    298
220380  15    302
220380  20    199
220380  25    136
220380  30    126
220380  35    122
220380  40    125
220380  45     92
220380  50     93
220380  55     70
220380  60     66
220380  65     49
220380  70     44
220380  75     20
220380  80     16
220385   0     24
220385   1    108
220385   5    127
220385  10    159
220385  15    152
220385  20     91
220385  25     75
220385  30     66
220385  35     76
220385  40     69
220385  45     61
220385  50     59
220385  55     43
220385  60     33
220385  65     30
220385  70     25
220385  75     12
220385  80     14
220390   0    473
220390   1   2118
220390   5   2682
220390  10   3150
220390  15   3232
220390  20   2731
220390  25   2019
220390  30   1655
220390  35   1569
220390  40   1309
220390  45   1091
220390  50    911
220390  55    744
220390  60    625
220390  65    477
220390  70    366
220390  75    276
220390  80    304
220400   0     62
220400   1    218
220400   5    268
220400  10    327
220400  15    344
220400  20    214
220400  25    135
220400  30    153
220400  35    130
220400  40    140
220400  45    113
220400  50     92
220400  55     89
220400  60     82
220400  65     68
220400  70     53
220400  75     33
220400  80     32
220410   0     42
220410   1    188
220410   5    283
220410  10    348
220410  15    400
220410  20    225
220410  25    150
220410  30    151
220410  35    130
220410  40    125
220410  45    117
220410  50    105
220410  55     82
220410  60     88
220410  65     67
220410  70     60
220410  75     57
220410  80     41
220415   0     26
220415   1    103
220415   5    132
220415  10    125
220415  15    150
220415  20     96
220415  25     99
220415  30     96
220415  35     74
220415  40     59
220415  45     42
220415  50     45
220415  55     26
220415  60     37
220415  65     28
220415  70     17
220415  75      9
220415  80     15
220420   0     79
220420   1    242
220420   5    344
220420  10    393
220420  15    462
220420  20    379
220420  25    252
220420  30    267
220420  35    235
220420  40    174
220420  45    172
220420  50    144
220420  55     96
220420  60    106
220420  65     87
220420  70     46
220420  75     33
220420  80     51
220430   0    105
220430   1    421
220430   5    552
220430  10    594
220430  15    488
220430  20    458
220430  25    357
220430  30    381
220430  35    342
220430  40    243
220430  45    205
220430  50    181
220430  55    148
220430  60    141
220430  65     99
220430  70     75
220430  75     64
220430  80     75
220435   0     65
220435   1    198
220435   5    274
220435  10    271
220435  15    269
220435  20    206
220435  25    178
220435  30    157
220435  35    151
220435  40    111
220435  45     91
220435  50    101
220435  55     92
220435  60     82
220435  65     47
220435  70     35
220435  75     29
220435  80     33
220440   0    129
220440   1    538
220440   5    684
220440  10    709
220440  15    672
220440  20    431
220440  25    319
220440  30    272
220440  35    317
220440  40    263
220440  45    230
220440  50    159
220440  55    128
220440  60     99
