Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
240020 Açu;7;1;0;0;8;0;0;1;0;0;0;2;2;3;5;2;4;4;9;15;6;40;0;101
240030 Afonso Bezerra;1;0;2;0;3;0;0;0;0;0;2;0;0;1;1;0;2;2;4;3;1;6;0;25
240040 Água Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
240050 Alexandria;0;1;0;0;1;0;0;0;0;0;1;1;0;0;3;2;0;0;2;1;5;6;0;22
240060 Almino Afonso;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;2;3;0;10
240070 Alto do Rodrigues;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;2;1;0;4;0;12
240080 Angicos;0;0;1;0;1;0;0;0;0;2;0;0;0;1;0;1;1;3;1;1;6;13;0;30
240090 Antônio Martins;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;1;1;4;1;5;0;18
240100 Apodi;6;0;2;0;8;3;1;1;1;4;1;2;0;2;3;3;4;4;4;4;2;25;0;72
240110 Areia Branca;1;0;2;0;3;0;0;0;2;0;0;1;1;3;0;3;2;2;5;5;8;12;0;47
240120 Arês;1;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;2;3;1;1;2;6;0;20
240130 Augusto Severo;2;0;1;0;3;1;0;0;0;2;0;0;0;2;1;1;2;1;3;0;2;8;0;26
240140 Baía Formosa;1;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;1;2;0;1;4;0;13
240145 Baraúna;2;0;2;0;4;1;0;1;1;2;1;0;0;0;1;2;2;1;3;3;1;8;0;31
240150 Barcelona;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;0;7
240160 Bento Fernandes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;3
240165 Bodó;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
240170 Bom Jesus;1;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;3;3;3;1;11;0;26
240180 Brejinho;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;2;3;4;2;3;6;0;25
240185 Caiçara do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;5
240190 Caiçara do Rio do Vento;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;9
240200 Caicó;7;3;3;0;13;1;1;1;1;1;2;2;5;6;5;8;8;14;7;17;20;69;0;181
240210 Campo Redondo;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;2;2;13;0;23
240220 Canguaretama;0;3;4;0;7;2;0;0;0;1;3;1;0;1;2;1;1;2;0;4;3;12;1;41
240230 Caraúbas;3;0;1;0;4;2;2;0;1;0;1;1;2;1;0;2;4;2;5;4;7;18;1;57
240240 Carnaúba dos Dantas;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;2;12;0;20
240250 Carnaubais;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;1;7;0;15
240260 Ceará-Mirim;1;1;3;0;5;3;1;0;0;2;0;2;3;1;4;2;8;8;7;9;19;46;1;121
240270 Cerro Corá;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;1;3;3;0;3;7;0;21
240280 Coronel Ezequiel;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;2;8;0;18
240290 Coronel João Pessoa;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;1;0;5
240300 Cruzeta;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;0;1;3;2;12;0;24
240310 Currais Novos;3;0;2;0;5;3;0;0;1;3;2;0;3;2;2;4;5;3;6;13;15;41;0;108
240320 Doutor Severiano;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;4
240330 Encanto;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;2;1;3;3;2;0;14
240340 Equador;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;2;5;0;12
240350 Espírito Santo;5;0;0;0;5;0;0;0;0;0;0;0;0;1;0;1;1;1;2;1;1;6;0;19
240360 Extremoz;3;0;2;0;5;0;0;0;1;0;1;0;1;1;1;0;3;3;1;6;4;5;0;32
240370 Felipe Guerra;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;3;0;7
240375 Fernando Pedroza;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;5
240380 Florânia;0;1;2;0;3;1;0;1;0;0;0;0;1;0;0;1;2;0;5;7;4;15;0;40
240390 Francisco Dantas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3
240400 Frutuoso Gomes;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;1;0;2;3;0;10
240410 Galinhos;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;3
240420 Goianinha;0;1;6;0;7;1;3;0;0;1;0;2;1;3;1;0;0;5;3;2;3;25;1;58
240430 Governador Dix-Sept Rosado;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;2;7;10;0;27
240440 Grossos;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;3;2;3;1;9;0;23
240450 Guamaré;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;3;0;7
240460 Ielmo Marinho;1;0;1;0;2;0;0;1;0;1;0;0;0;1;2;1;0;0;0;0;1;8;0;17
240470 Ipanguaçu;2;0;1;0;3;2;0;1;0;0;0;1;0;0;1;0;2;1;1;0;8;7;0;27
240480 Ipueira;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3;0;6
240485 Itajá;1;0;1;0;2;0;0;0;0;1;1;0;1;1;1;1;0;0;2;0;0;4;0;14
240490 Itaú;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;4;0;10
240500 Jaçanã;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;1;7;0;16
240510 Jandaíra;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;4;0;10
240520 Janduís;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;2;0;6
240530 Januário Cicco;1;0;2;0;3;0;0;0;0;1;0;1;1;0;0;1;0;0;3;1;1;9;0;21
240540 Japi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5
240550 Jardim de Angicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
240560 Jardim de Piranhas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;1;10;0;19
240570 Jardim do Seridó;1;0;1;0;2;0;0;0;1;0;0;0;0;0;1;3;0;0;3;1;2;13;0;26
240580 João Câmara;1;2;3;0;6;1;0;1;0;0;0;1;0;1;2;2;2;6;4;2;2;11;0;41
240590 João Dias;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;5
240600 José da Penha;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;2;1;1;4;0;12
240610 Jucurutu;4;1;0;0;5;0;0;0;0;1;0;0;1;2;1;2;2;3;1;7;2;27;0;54
240615 Jundiá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
240620 Lagoa d'Anta;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;1;2;0;3;0;10
240630 Lagoa de Pedras;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;3;1;5;0;15
240640 Lagoa de Velhos;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;8
240650 Lagoa Nova;3;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;1;2;4;7;2;16;0;38
240660 Lagoa Salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;6;0;11
240670 Lajes;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;1;1;4;1;3;0;4;0;20
240680 Lajes Pintadas;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;4;0;9
240690 Lucrécia;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;6
240700 Luís Gomes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;6;0;13
240710 Macaíba;8;5;3;0;16;1;0;1;2;3;1;0;1;4;4;4;8;8;4;17;10;36;0;120
240720 Macau;1;1;0;0;2;0;0;0;1;0;0;2;3;3;2;4;6;3;3;8;5;23;0;65
240725 Major Sales;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;0;7
240730 Marcelino Vieira;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;2;1;1;6;4;7;0;26
240740 Martins;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;0;2;5;0;12
240750 Maxaranguape;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;5;0;11
240760 Messias Targino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;5
240770 Montanhas;1;0;2;0;3;0;0;0;0;1;2;0;0;0;0;1;3;2;3;4;1;8;0;28
240780 Monte Alegre;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;1;0;6;2;3;1;17
240790 Monte das Gameleiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;5
240800 Mossoró;29;6;8;0;43;7;0;1;8;13;5;7;17;13;11;21;19;30;31;37;40;87;0;390
240810 Natal;56;28;39;0;123;22;7;6;15;19;19;29;40;57;66;68;73;118;113;135;162;492;6;1570
240820 Nísia Floresta;0;0;0;0;0;1;1;0;1;1;1;1;3;0;3;0;1;2;3;2;2;18;0;40
240830 Nova Cruz;2;2;4;0;8;2;0;1;2;0;0;0;0;1;2;2;7;4;3;5;7;29;0;73
240840 Olho-d'Água do Borges;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;1;1;0;2;0;9
240850 Ouro Branco;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;0;0;1;1;0;1;4;0;14
240860 Paraná;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;1;0;1;0;7
240870 Paraú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;6
240880 Parazinho;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;2;1;0;8
240890 Parelhas;0;2;3;0;5;0;0;0;0;0;0;0;1;1;0;1;0;3;2;4;7;26;0;50
240325 Parnamirim;11;3;11;0;25;8;1;5;2;2;4;3;2;5;9;10;7;13;18;21;10;50;0;195
240910 Passa e Fica;2;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;1;3;1;3;0;5;0;17
240920 Passagem;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;2;0;0;7
240930 Patu;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;4;7;0;16
240940 Pau dos Ferros;1;0;3;0;4;0;0;0;1;0;2;0;1;1;3;2;3;3;4;2;1;21;0;48
240950 Pedra Grande;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;4
240960 Pedra Preta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
240970 Pedro Avelino;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;5;0;8
240980 Pedro Velho;1;0;1;0;2;3;0;0;0;0;0;0;0;0;1;1;3;0;2;4;1;12;0;29
240990 Pendências;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;2;0;1;3;2;9;1;22
241000 Pilões;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4
241010 Poço Branco;1;0;2;0;3;0;0;0;0;1;0;0;1;0;0;0;1;2;2;7;2;10;0;29
241020 Portalegre;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;2;0;0;2;1;3;0;12
241025 Porto do Mangue;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4
241040 Pureza;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;1;1;5;0;13
241050 Rafael Fernandes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;2;1;2;0;8
241060 Rafael Godeiro;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;5
241070 Riacho da Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;4;5;0;13
241080 Riacho de Santana;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;2;2;2;2;4;0;16
241090 Riachuelo;1;0;3;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;4;0;11
240895 Rio do Fogo;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;0;1;2;1;3;0;12
241100 Rodolfo Fernandes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;0;10
241110 Ruy Barbosa;1;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;0;9
241120 Santa Cruz;1;1;1;0;3;1;0;0;2;1;1;1;1;4;2;6;1;4;5;12;7;32;0;83
240933 Santa Maria;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7;0;12
241140 Santana do Matos;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;2;1;2;5;7;16;0;36
241142 Santana do Seridó;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;4;0;8
241150 Santo Antônio;3;0;1;0;4;0;0;0;0;1;0;0;1;0;0;0;1;4;0;1;5;25;0;42
241160 São Bento do Norte;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;5
241170 São Bento do Trairí;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;2;0;8
241180 São Fernando;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0;10
241190 São Francisco do Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;5;0;11
241200 São Gonçalo do Amarante;3;0;3;0;6;1;1;1;0;0;0;0;1;1;0;1;1;5;2;11;2;8;0;41
241210 São João do Sabugi;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;2;2;1;9;0;18
241220 São José de Mipibu;1;0;5;0;6;3;2;0;0;0;0;0;1;2;2;1;5;4;7;6;1;26;0;66
241230 São José do Campestre;0;0;3;0;3;0;0;0;0;0;1;0;2;0;0;0;0;0;4;4;4;12;0;30
241240 São José do Seridó;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;6
241250 São Miguel;0;1;0;0;1;1;0;0;2;0;0;0;0;2;2;2;2;4;1;6;4;14;0;41
241255 São Miguel do Gostoso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;2;0;7
241260 São Paulo do Potengi;1;0;1;0;2;0;0;1;0;0;0;2;0;1;1;2;2;2;4;2;2;4;0;25
241270 São Pedro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;3;0;8
241280 São Rafael;1;0;0;0;1;0;0;0;0;1;0;0;1;0;2;2;1;0;1;5;5;12;0;31
241290 São Tomé;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;1;2;3;11;0;22
241300 São Vicente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;5
241310 Senador Elói de Souza;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;0;10
241320 Senador Georgino Avelino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
241030 Serra Caiada;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;1;0;0;2;2;5;0;16
241330 Serra de São Bento;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;0;1;4;0;10
241335 Serra do Mel;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;9
241340 Serra Negra do Norte;2;1;0;0;3;0;0;0;0;0;0;0;0;1;2;0;1;1;2;2;0;3;0;15
241350 Serrinha;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;0;3;1;3;4;1;7;0;24
241355 Serrinha dos Pintos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;8
241360 Severiano Melo;1;0;0;0;1;0;0;0;0;0;2;1;0;2;1;0;0;1;5;1;0;3;0;17
241370 Sítio Novo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;5;0;8
241380 Taboleiro Grande;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
241390 Taipu;0;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;2;2;2;1;4;0;19
241400 Tangará;1;1;0;0;2;1;0;0;0;0;0;0;0;0;1;3;1;2;1;2;4;9;0;26
241410 Tenente Ananias;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;2;2;0;0;3;0;12
241415 Tenente Laurentino Cruz;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;5
241105 Tibau;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;1;0;0;6
241420 Tibau do Sul;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;0;2;2;0;2;1;4;0;16
241430 Timbaúba dos Batistas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
241440 Touros;1;0;4;0;5;0;0;1;1;0;1;0;0;0;0;2;4;5;3;3;11;9;0;45
241445 Triunfo Potiguar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;4
241450 Umarizal;2;1;2;0;5;0;0;0;0;0;0;2;0;0;1;1;1;2;4;2;4;12;0;34
241460 Upanema;4;0;0;0;4;0;0;0;0;0;0;0;1;0;0;1;1;2;0;2;2;8;0;21
241470 Várzea;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;6;0;11
241475 Venha-Ver;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
241480 Vera Cruz;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;2;3;3;0;2;5;7;0;24
241490 Viçosa;1;0;0;0;1;0;1;1;2;1;0;0;0;0;0;2;2;0;1;0;0;2;0;13
241500 Vila Flor;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
240000 Município ignorado - RN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
250010 Água Branca;2;0;1;0;3;0;0;0;1;0;0;0;1;0;3;0;2;2;1;0;1;7;0;21
250020 Aguiar;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;1;4;0;11
250030 Alagoa Grande;3;0;3;0;6;1;0;1;0;0;1;1;1;1;2;1;3;4;4;10;11;36;0;83
250040 Alagoa Nova;0;0;0;0;0;1;0;1;1;0;2;1;0;0;0;4;3;3;6;5;5;28;0;60
250050 Alagoinha;0;0;0;0;0;0;0;1;0;2;0;2;0;0;2;0;2;2;2;3;9;14;0;39
250053 Alcantil;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;2;1;3;0;12
250057 Algodão de Jandaíra;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;4
250060 Alhandra;1;0;3;0;4;1;1;1;0;1;0;0;1;2;3;1;1;3;3;5;4;11;0;42
250073 Amparo;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4
250077 Aparecida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1;1;4;0;11
250080 Araçagi;1;0;0;0;1;2;0;0;0;0;0;0;0;0;1;2;4;4;4;7;9;10;0;44
250090 Arara;0;1;2;0;3;1;0;0;1;0;0;1;1;1;2;4;2;0;3;8;7;19;0;53
250100 Araruna;4;1;1;0;6;0;0;0;0;0;0;0;1;0;2;2;3;4;2;1;2;11;0;34
250110 Areia;2;2;1;0;5;1;0;0;1;0;2;1;2;3;2;2;3;3;6;8;7;27;0;73
250115 Areia de Baraúnas;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
250120 Areial;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;3;2;10;0;19
250130 Aroeiras;2;0;0;0;2;1;0;0;1;0;2;1;1;0;5;3;1;3;1;7;5;13;0;46
250135 Assunção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;1;7
250140 Baía da Traição;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2
250150 Bananeiras;2;0;3;0;5;3;0;0;1;0;0;0;0;0;1;3;2;1;3;6;2;24;0;51
250153 Baraúna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
250160 Barra de Santa Rosa;0;0;1;0;1;0;0;0;0;0;1;0;0;0;2;5;1;2;0;0;10;8;0;30
250157 Barra de Santana;0;1;0;0;1;1;0;0;0;1;0;0;1;2;0;0;1;1;0;1;2;6;0;17
250170 Barra de São Miguel;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;3;0;3;6;1;16
250180 Bayeux;11;2;2;0;15;2;1;2;3;1;2;6;1;7;6;15;10;16;18;22;30;64;0;221
250190 Belém;1;0;1;0;2;0;0;0;0;1;0;1;1;0;1;2;3;5;2;1;9;20;0;48
250200 Belém do Brejo do Cruz;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;2;3;0;10
250205 Bernardino Batista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2
250210 Boa Ventura;3;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;7;0;13
250215 Boa Vista;2;0;1;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;2;2;3;2;0;14
250220 Bom Jesus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3
250230 Bom Sucesso;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;6;0;11
250240 Bonito de Santa Fé;1;0;2;0;3;0;0;0;1;0;0;0;1;2;0;0;1;1;1;1;3;11;0;25
250250 Boqueirão;0;1;1;0;2;2;0;0;0;0;0;3;1;1;0;2;0;5;4;5;4;14;0;43
250270 Borborema;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;7;0;14
250280 Brejo do Cruz;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2;0;2;3;1;2;10;0;23
250290 Brejo dos Santos;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;2;0;1;2;6;0;16
250300 Caaporã;0;0;0;0;0;1;0;0;0;1;2;1;1;2;0;3;4;3;3;4;2;12;0;39
250310 Cabaceiras;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;5
250320 Cabedelo;4;0;1;0;5;2;0;0;5;2;2;3;3;6;2;5;7;6;5;10;20;22;0;105
250330 Cachoeira dos Índios;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;3;2;0;3;3;1;8;0;23
250340 Cacimba de Areia;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;5;0;9
250350 Cacimba de Dentro;1;0;1;0;2;1;0;1;1;1;0;0;1;1;1;2;2;3;3;4;10;16;0;49
250355 Cacimbas;4;0;2;0;6;4;1;1;1;0;0;0;0;0;0;1;0;2;1;3;0;6;0;26
250360 Caiçara;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;4;3;0;15
250370 Cajazeiras;5;0;4;0;9;2;0;0;0;0;2;2;2;4;3;6;8;7;11;11;12;35;0;114
250380 Caldas Brandão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
250390 Camalaú;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;10;0;20
250400 Campina Grande;36;9;21;0;66;9;5;6;8;9;11;21;15;26;44;42;58;77;77;110;117;305;0;1006
250403 Capim;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;3;0;10
250407 Caraúbas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;6
250415 Casserengue;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2;4;0;11
250420 Catingueira;1;0;2;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;6;0;12
250430 Catolé do Rocha;4;0;2;0;6;2;0;0;0;3;1;0;1;1;0;1;3;3;5;6;11;26;0;69
250435 Caturité;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;3;0;8
250440 Conceição;2;0;0;0;2;0;0;0;1;2;0;0;0;1;2;2;1;1;5;5;2;7;0;31
250450 Condado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;6;0;13
250460 Conde;1;1;2;0;4;1;0;0;1;1;0;3;1;1;1;4;1;3;5;4;6;13;0;49
250470 Congo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;7;0;11
250480 Coremas;2;0;1;0;3;1;0;0;0;0;0;0;1;2;2;0;3;2;3;1;4;23;0;45
250485 Coxixola;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3
250490 Cruz do Espírito Santo;1;2;0;0;3;0;1;0;0;0;0;0;0;1;0;0;2;2;3;2;0;4;0;18
250500 Cubati;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;3;3;12;0;23
250510 Cuité;2;0;2;0;4;0;0;0;1;1;0;2;0;3;1;3;2;0;0;6;8;20;0;51
250523 Cuité de Mamanguape;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;5
250520 Cuitegi;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;4;3;3;4;13;0;31
250527 Curral de Cima;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;2;0;1;0;3;0;10
