Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
231100 Poranga;3;0;1;0;4;0;0;0;1;0;0;0;0;0;0;1;3;2;3;1;8;16;0;39
231110 Porteiras;1;0;0;0;1;0;1;0;0;0;0;1;1;2;0;1;2;2;1;6;5;27;0;50
231120 Potengi;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;1;4;2;4;20;0;35
231123 Potiretama;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;1;0;7
231126 Quiterianópolis;1;1;0;0;2;2;0;0;0;2;0;0;1;0;0;1;2;4;1;4;7;18;0;44
231130 Quixadá;6;1;3;0;10;1;0;0;2;3;1;3;2;4;6;1;3;6;11;19;24;97;0;193
231135 Quixelô;1;2;1;0;4;0;0;1;0;1;1;0;0;1;2;0;3;7;7;2;4;23;0;56
231140 Quixeramobim;4;1;2;0;7;2;1;1;2;0;1;2;1;7;4;3;9;11;18;20;18;75;0;182
231150 Quixeré;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;1;2;5;2;7;23;0;48
231160 Redenção;5;0;3;0;8;0;0;0;0;1;0;1;1;1;2;5;1;8;2;6;4;38;0;78
231170 Reriutaba;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;3;3;2;2;8;23;0;46
231180 Russas;3;0;2;0;5;0;1;0;1;3;2;0;3;4;8;2;7;8;10;15;15;87;0;171
231190 Saboeiro;2;0;0;0;2;0;0;0;0;1;0;0;1;0;0;2;1;2;2;5;5;18;0;39
231195 Salitre;1;1;2;0;4;0;3;0;0;0;0;0;1;0;1;3;1;1;1;1;3;12;0;31
231220 Santa Quitéria;2;1;1;0;4;0;1;0;0;1;0;1;4;2;5;3;4;10;10;13;9;54;0;121
231200 Santana do Acaraú;2;0;1;0;3;2;1;0;1;1;1;2;2;4;1;1;3;5;3;6;6;32;0;74
231210 Santana do Cariri;2;0;1;0;3;0;0;0;0;0;1;0;1;0;0;1;2;1;1;1;2;20;0;33
231230 São Benedito;4;0;3;0;7;1;0;0;3;2;0;1;1;4;3;8;1;7;12;14;15;64;0;143
231240 São Gonçalo do Amarante;1;0;4;0;5;1;0;0;0;1;1;5;0;1;3;2;6;7;10;10;9;33;0;94
231250 São João do Jaguaribe;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;3;1;1;3;19;0;32
231260 São Luís do Curu;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;3;3;2;5;16;0;33
231270 Senador Pompeu;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;2;1;2;2;5;5;26;0;48
231280 Senador Sá;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;2;0;1;6;0;14
231290 Sobral;10;6;9;0;25;0;1;8;6;6;6;6;7;13;14;19;24;31;35;45;52;173;0;471
231300 Solonópole;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;2;2;7;4;20;0;41
231310 Tabuleiro do Norte;4;1;0;0;5;0;0;0;1;0;0;2;0;2;2;3;5;3;5;5;9;27;0;69
231320 Tamboril;1;0;0;0;1;0;1;0;2;1;0;1;2;1;3;2;4;4;4;5;13;35;0;79
231325 Tarrafas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;1;2;8;0;16
231330 Tauá;3;2;1;0;6;0;0;1;1;1;5;2;2;4;4;4;5;11;12;11;14;57;0;140
231335 Tejuçuoca;1;0;1;0;2;0;0;0;0;0;1;0;0;1;0;1;2;1;3;4;5;19;0;39
231340 Tianguá;3;3;6;0;12;6;0;1;2;5;1;1;2;1;1;3;4;6;7;13;19;43;0;127
231350 Trairi;2;3;0;0;5;2;0;1;2;0;2;2;1;1;6;3;1;3;10;13;11;36;0;99
231355 Tururu;0;0;1;0;1;0;0;0;0;1;0;1;2;0;2;0;1;2;3;5;4;17;0;39
231360 Ubajara;3;0;0;0;3;1;0;1;2;0;0;2;2;3;1;4;6;3;3;6;9;44;0;90
231370 Umari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;4;8;0;18
231375 Umirim;0;0;1;0;1;0;0;0;2;0;0;2;2;2;2;0;3;1;0;0;3;8;0;26
231380 Uruburetama;1;1;0;0;2;0;2;0;2;0;0;1;0;2;2;2;3;3;0;4;4;25;0;52
231390 Uruoca;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;3;0;3;3;4;1;14;0;34
231395 Varjota;0;1;0;0;1;1;0;2;0;0;0;0;1;2;1;4;1;2;6;5;9;25;0;60
231400 Várzea Alegre;2;0;1;0;3;0;1;0;0;1;4;0;1;2;6;1;3;6;8;11;12;57;0;116
231410 Viçosa do Ceará;2;2;2;0;6;0;0;1;4;2;0;0;2;2;5;6;7;11;3;10;15;44;0;118
240010 Acari;1;0;0;0;1;0;0;0;0;0;0;1;0;1;2;1;1;3;2;6;4;20;0;42
240020 Açu;1;0;1;0;2;1;0;0;3;0;0;5;0;2;5;6;8;9;7;3;8;35;0;94
240030 Afonso Bezerra;0;1;0;0;1;0;0;0;0;1;0;0;0;2;1;2;0;2;3;0;5;11;0;28
240040 Água Nova;0;0;2;0;2;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;4;0;11
240050 Alexandria;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;2;2;5;5;19;0;38
240060 Almino Afonso;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;2;0;1;2;6;0;15
240070 Alto do Rodrigues;2;0;0;0;2;0;0;0;0;1;0;0;1;2;2;2;0;1;1;2;3;11;0;28
240080 Angicos;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;2;2;3;2;2;13;0;30
240090 Antônio Martins;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;3;1;6;0;13
240100 Apodi;2;0;0;0;2;0;1;0;0;0;3;2;0;1;2;4;3;2;9;8;9;37;0;83
240110 Areia Branca;2;0;0;0;2;0;0;1;1;0;1;1;0;5;1;4;2;8;8;9;11;25;0;79
240120 Arês;2;0;0;0;2;0;1;0;0;0;0;1;2;1;0;2;2;1;3;1;2;17;0;35
240130 Augusto Severo;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;3;4;0;4;1;5;0;20
240140 Baía Formosa;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;2;0;3;2;2;3;3;0;19
240145 Baraúna;0;1;1;0;2;0;0;0;0;1;2;2;0;1;0;4;2;2;2;7;3;15;0;43
240150 Barcelona;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;2;1;7;0;14
240160 Bento Fernandes;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;3;1;0;9
240165 Bodó;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;7
240170 Bom Jesus;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;4;1;6;11;0;25
240180 Brejinho;0;0;0;0;0;0;1;0;1;0;1;1;0;0;2;0;1;1;2;2;3;7;0;22
240185 Caiçara do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;3;0;7
240190 Caiçara do Rio do Vento;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;6
240200 Caicó;5;1;1;0;7;0;0;1;1;2;0;1;1;5;6;6;6;15;19;17;17;86;0;190
240210 Campo Redondo;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;0;2;2;0;1;5;16;0;30
240220 Canguaretama;2;0;4;0;6;0;0;0;0;0;1;1;2;4;0;2;5;3;1;7;6;25;0;63
240230 Caraúbas;1;1;0;0;2;0;1;0;2;2;0;1;1;1;1;5;2;4;4;7;9;23;0;65
240240 Carnaúba dos Dantas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;2;2;2;8;0;23
240250 Carnaubais;0;0;1;0;1;1;0;1;0;0;0;0;0;2;1;1;0;1;0;4;2;7;0;21
240260 Ceará-Mirim;5;1;1;0;7;2;0;2;2;1;1;7;6;3;6;7;9;13;9;16;21;71;0;183
240270 Cerro Corá;2;0;1;0;3;0;0;1;0;1;0;0;0;2;1;1;1;2;0;1;4;13;0;30
240280 Coronel Ezequiel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10
240290 Coronel João Pessoa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;2;7;0;14
240300 Cruzeta;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2;1;2;1;9;0;18
240310 Currais Novos;2;0;3;0;5;0;0;0;0;0;1;3;2;4;5;9;3;7;12;16;14;51;0;132
240320 Doutor Severiano;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;8;0;15
240330 Encanto;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;2;10;0;18
240340 Equador;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;2;0;0;0;1;1;7;0;14
240350 Espírito Santo;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;3;6;0;13
240360 Extremoz;0;0;3;0;3;0;0;0;1;0;0;1;0;1;2;1;1;2;9;6;2;20;0;49
240370 Felipe Guerra;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;2;6;0;13
240375 Fernando Pedroza;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;8
240380 Florânia;2;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;4;5;1;3;3;11;0;31
240390 Francisco Dantas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;6
240400 Frutuoso Gomes;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;0;9
240410 Galinhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
240420 Goianinha;2;0;0;0;2;0;2;0;0;0;1;0;0;1;1;4;1;2;1;2;3;9;0;29
240430 Governador Dix-Sept Rosado;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;2;2;4;11;0;25
240440 Grossos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;3;3;8;0;20
240450 Guamaré;1;0;0;0;1;0;0;0;0;1;1;0;0;2;0;1;2;4;7;2;2;7;0;30
240460 Ielmo Marinho;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;1;1;2;7;0;16
240470 Ipanguaçu;2;0;0;0;2;0;0;0;0;0;0;0;0;2;2;2;0;1;1;2;3;11;0;26
240480 Ipueira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;3;0;6
240485 Itajá;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;2;1;1;0;2;0;9
240490 Itaú;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;2;0;1;3;7;0;18
240500 Jaçanã;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;3;1;10;0;17
240510 Jandaíra;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2;2;5;0;14
240520 Janduís;2;0;0;0;2;0;0;0;0;0;0;0;1;2;0;2;2;0;3;0;2;5;0;19
240530 Januário Cicco;0;0;1;0;1;0;0;0;0;2;1;0;4;0;0;0;0;2;0;2;3;8;0;23
240540 Japi;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;3;0;10;0;16
240550 Jardim de Angicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3
240560 Jardim de Piranhas;3;1;1;0;5;0;0;0;0;0;0;0;0;0;3;1;0;1;2;6;1;13;0;32
240570 Jardim do Seridó;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;2;3;2;3;6;22;0;42
240580 João Câmara;4;1;3;0;8;1;0;0;1;0;3;1;4;4;4;2;2;3;5;6;7;22;0;73
240590 João Dias;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;5;0;10
240600 José da Penha;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;2;7;0;14
240610 Jucurutu;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;2;1;3;7;8;24;0;49
240615 Jundiá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;7;0;10
240620 Lagoa d'Anta;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;2;0;0;0;3;0;6;0;16
240630 Lagoa de Pedras;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;2;0;1;2;5;0;14
240640 Lagoa de Velhos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;4
240650 Lagoa Nova;0;0;0;0;0;0;1;1;2;0;0;1;0;1;3;0;1;0;3;3;2;15;0;33
240660 Lagoa Salgada;1;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;2;0;0;3;3;4;0;16
240670 Lajes;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;4;4;0;3;7;0;21
240680 Lajes Pintadas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;4;0;8
240690 Lucrécia;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;4;0;9
240700 Luís Gomes;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;3;0;0;3;3;9;0;22
240710 Macaíba;6;0;4;0;10;1;0;1;2;3;3;2;2;6;3;6;8;10;14;17;12;61;0;161
240720 Macau;2;0;0;0;2;0;1;0;0;0;0;0;4;0;6;1;5;7;5;5;8;35;0;79
240725 Major Sales;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;7;0;10
240730 Marcelino Vieira;1;0;1;0;2;0;0;0;0;1;1;0;0;0;1;1;2;0;1;3;3;16;0;31
240740 Martins;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2;1;3;3;1;2;17;0;31
240750 Maxaranguape;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;2;0;1;4;2;3;0;16
240760 Messias Targino;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;4;0;10
240770 Montanhas;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;4;1;0;3;3;12;0;27
240780 Monte Alegre;2;1;0;0;3;0;0;0;0;1;0;0;1;1;3;0;1;5;0;6;8;8;0;37
240790 Monte das Gameleiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3;0;6
240800 Mossoró;18;1;5;0;24;4;6;2;6;9;6;15;12;17;29;27;27;36;46;52;61;214;0;593
240810 Natal;26;4;24;0;54;12;5;9;19;23;20;29;41;52;68;83;105;134;143;165;219;830;3;2014
240820 Nísia Floresta;2;1;1;0;4;0;0;1;0;1;0;0;0;2;2;1;2;3;3;3;5;13;0;40
240830 Nova Cruz;2;0;1;0;3;0;0;0;0;0;1;0;3;0;0;2;4;2;5;7;7;30;0;64
240840 Olho-d'Água do Borges;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;7;0;10
240850 Ouro Branco;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;12;0;18
240860 Paraná;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;5;0;9
240870 Paraú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;3;0;11
240880 Parazinho;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;4;0;8
240890 Parelhas;2;0;1;0;3;0;0;0;1;2;0;3;1;0;2;2;2;2;3;1;7;29;0;58
240325 Parnamirim;8;3;3;0;14;2;2;1;6;5;4;12;11;5;15;12;14;33;35;18;41;148;1;379
240910 Passa e Fica;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3;1;4;8;0;20
240920 Passagem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;2;0;6
240930 Patu;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;2;4;7;3;0;11;0;31
240940 Pau dos Ferros;3;0;1;0;4;1;0;1;0;0;1;0;3;0;0;3;4;6;2;5;5;22;0;57
240950 Pedra Grande;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3
240960 Pedra Preta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
240970 Pedro Avelino;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;1;1;2;2;0;9;0;21
240980 Pedro Velho;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;3;0;1;1;4;4;18;0;33
240990 Pendências;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;2;0;2;1;1;5;15;0;31
241000 Pilões;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;1;1;3;0;10
241010 Poço Branco;0;0;1;0;1;0;0;0;0;0;0;0;0;3;1;1;0;4;2;1;2;8;0;23
241020 Portalegre;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;2;0;2;4;1;0;12
241025 Porto do Mangue;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;4;0;6
241040 Pureza;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;3;4;0;15
241050 Rafael Fernandes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;4;0;9
241060 Rafael Godeiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;5
241070 Riacho da Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;4;0;8
241080 Riacho de Santana;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;6;0;14
241090 Riachuelo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;3;0;9
240895 Rio do Fogo;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;2;0;0;2;1;4;8;0;21
241100 Rodolfo Fernandes;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;4;0;9
241110 Ruy Barbosa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;0;6
241120 Santa Cruz;1;0;3;0;4;2;0;0;0;2;0;0;3;2;4;2;4;9;5;15;9;36;0;97
240933 Santa Maria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;1;3;0;11
241140 Santana do Matos;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;2;5;1;4;15;0;31
241142 Santana do Seridó;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;4
241150 Santo Antônio;2;0;1;0;3;1;0;0;0;0;0;0;2;2;4;1;4;6;1;4;5;30;0;63
241160 São Bento do Norte;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;6
241170 São Bento do Trairí;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;4;0;10
241180 São Fernando;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;5
241190 São Francisco do Oeste;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;9;0;14
241200 São Gonçalo do Amarante;3;0;6;0;9;2;0;1;2;5;4;4;3;6;6;17;15;17;15;12;14;54;0;186
241210 São João do Sabugi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;6;0;12
241220 São José de Mipibu;1;0;0;0;1;0;1;0;0;0;0;4;1;4;6;5;2;5;7;7;6;34;0;83
241230 São José do Campestre;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;2;4;2;3;4;2;24;0;48
241240 São José do Seridó;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;3;0;6
241250 São Miguel;1;0;0;0;1;1;0;0;0;2;1;0;0;0;2;1;2;6;5;10;9;24;0;64
241255 São Miguel do Gostoso;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;2;0;0;8;0;16
241260 São Paulo do Potengi;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;2;0;1;3;6;8;15;0;39
241270 São Pedro;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;0;2;3;0;10
241280 São Rafael;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;2;0;2;2;9;0;20
241290 São Tomé;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;2;1;1;3;21;0;32
241300 São Vicente;0;0;2;0;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;2;12;0;20
241310 Senador Elói de Souza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;10;0;15
241320 Senador Georgino Avelino;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;2;0;8
241030 Serra Caiada;2;0;0;0;2;0;0;0;0;1;0;0;0;2;0;0;2;1;1;3;4;5;0;21
241330 Serra de São Bento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;8;0;19
241335 Serra do Mel;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;0;13
241340 Serra Negra do Norte;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;3;2;2;1;16;0;31
241350 Serrinha;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;6;4;0;15
241355 Serrinha dos Pintos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;4;0;11
241360 Severiano Melo;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;0;1;2;2;6;0;16
241370 Sítio Novo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;1;1;3;8;0;19
241380 Taboleiro Grande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;6
241390 Taipu;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;2;0;1;3;2;0;13;0;23
241400 Tangará;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;5;4;6;2;15;0;35
241410 Tenente Ananias;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;0;2;4;5;0;16
241415 Tenente Laurentino Cruz;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;2;2;0;9
241105 Tibau;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;2;0;0;0;3;0;11
241420 Tibau do Sul;1;0;2;0;3;0;0;1;0;0;0;0;0;0;0;2;1;5;1;3;1;8;0;25
241430 Timbaúba dos Batistas;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;7
241440 Touros;1;0;3;0;4;0;0;1;0;1;2;1;1;2;2;1;1;2;3;6;10;23;0;60
241445 Triunfo Potiguar;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6
241450 Umarizal;1;1;0;0;2;0;0;0;0;0;1;1;1;0;1;1;1;5;1;2;2;14;0;32
241460 Upanema;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;2;1;8;0;17
241470 Várzea;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10;0;12
241475 Venha-Ver;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;2;0;7
241480 Vera Cruz;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;1;0;3;3;2;12;0;27
241490 Viçosa;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;0;0;6
241500 Vila Flor;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;2;0;7
240000 Município ignorado - RN;4;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;2;4;0;18
250010 Água Branca;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;3;2;1;1;4;13;0;28
250020 Aguiar;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;4;2;13;0;25
250030 Alagoa Grande;6;0;2;0;8;0;0;1;2;0;1;0;1;1;1;1;2;5;8;13;12;52;0;108
250040 Alagoa Nova;2;0;1;0;3;1;0;0;1;0;1;1;1;2;0;2;5;4;4;9;3;35;0;72
250050 Alagoinha;0;0;0;0;0;0;0;0;0;1;0;3;0;1;2;2;2;5;2;6;2;19;0;45
250053 Alcantil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;5;0;12
250057 Algodão de Jandaíra;3;0;0;0;3;1;0;0;0;0;1;0;0;1;0;0;0;1;1;1;2;2;0;13
250060 Alhandra;0;0;0;0;0;2;0;2;0;1;0;0;1;2;2;2;2;3;2;9;2;10;0;40
250073 Amparo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;4
250077 Aparecida;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;1;3;2;2;9;0;22
250080 Araçagi;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;4;2;0;4;4;14;24;0;57
250090 Arara;1;0;1;0;2;0;0;0;0;1;0;1;0;1;2;2;3;2;7;4;2;30;0;57
250100 Araruna;1;0;2;0;3;0;0;0;1;2;1;0;0;1;3;1;3;5;3;6;8;21;0;58
250110 Areia;1;2;0;0;3;0;0;0;1;0;1;0;2;1;2;1;3;7;7;4;9;35;0;76
250115 Areia de Baraúnas;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;5;0;10
250120 Areial;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;7;0;13
250130 Aroeiras;0;1;1;0;2;0;1;1;0;0;0;1;0;0;0;1;3;3;2;4;2;16;0;36
250135 Assunção;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;0;4;0;10
250140 Baía da Traição;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;1;2;0;3;3;0;4;0;16
250150 Bananeiras;1;0;0;0;1;1;0;1;0;2;0;0;0;2;0;1;0;3;3;5;5;25;0;49
250153 Baraúna;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;1;3;0;9
250160 Barra de Santa Rosa;0;1;0;0;1;1;0;1;1;1;0;0;0;2;0;0;1;7;3;4;1;22;0;45
250157 Barra de Santana;1;1;1;0;3;1;0;1;0;0;0;2;0;0;0;0;2;1;1;3;5;12;0;31
250170 Barra de São Miguel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;0;9
250180 Bayeux;1;4;4;0;9;0;0;2;1;3;4;7;7;9;10;17;21;19;21;23;29;87;1;270
250190 Belém;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;3;8;8;4;7;34;0;69
